# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Tue Nov  7 20:56:06 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS + Spitzer (IRAC+MIPS)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag   [3.6]mag  [4.5]mag  [5.8]mag  [8.0]mag  [24]mag  [70]mag  [160]mag
0.0152 0.01508 6.69897 40.3750152588 2.6326228398   19.208  5.728  4.3793  2.463    2  0.000  1.756     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-05      0.00 2.583e-01 7.168e-01 9.623e-03 7.664e-03 2.014e-03  9.418 2.496e-02 -9.550 -6.794 -6.765 -6.865 -7.042 -7.286 -7.351 -7.725 -9.001 -11.643 -11.935
0.0152 0.01508 6.69897 40.4056968689 2.6326241378   19.058  5.727  4.3901  2.503    2  0.000  1.801     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-05      0.00 2.509e-01 7.232e-01 1.045e-02 7.709e-03 2.026e-03  9.472 2.588e-02 -9.548 -6.797 -6.771 -6.877 -7.057 -7.304 -7.371 -7.749 -9.035 -11.680 -11.974
0.0152 0.01508 6.69897 40.4405860901 2.6326256111   18.885  5.726  4.4033  2.553    2  0.000  1.881     0.00     0.00     0.00     0.00     0.00 -1 -5.09e-05      0.00 2.482e-01 7.228e-01 1.317e-02 7.657e-03 2.347e-03  9.583 2.904e-02 -9.545 -6.805 -6.782 -6.897 -7.084 -7.340 -7.408 -7.795 -9.096 -11.744 -12.042
0.0152 0.01508 6.69897 40.4528999329 2.6326261303   18.823  5.726  4.4133  2.592    2  0.000  1.914     0.00     0.00     0.00     0.00     0.00 -1 -5.13e-05      0.00 2.319e-01 7.377e-01 1.430e-02 7.808e-03 2.359e-03  9.653 3.034e-02 -9.544 -6.784 -6.763 -6.883 -7.071 -7.331 -7.401 -7.793 -9.101 -11.752 -12.054
0.0152 0.01508 6.69897 40.4667739868 2.6326267150   18.751  5.724  4.4253  2.640    2  0.000  1.951     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-05      0.00 2.171e-01 7.510e-01 1.564e-02 7.937e-03 2.411e-03  9.725 3.192e-02 -9.540 -6.776 -6.760 -6.892 -7.084 -7.352 -7.423 -7.822 -9.144 -11.799 -12.102
0.0152 0.01508 6.69897 40.4793167114 2.6326272431   18.685  5.737  4.9139  4.580    2  0.000  2.224     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-05      0.00 1.122e-01 8.544e-01 1.662e-02 9.087e-03 1.677e-03 10.057 3.335e-02 -9.572 -5.072 -5.170 -5.453 -5.928 -6.384 -6.422 -6.963 -8.310 -10.878 -11.004
0.0152 0.01508 6.69897 40.4801673889 2.6326272789   18.683  5.735  4.9217  4.614    2  0.000  2.226     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-05      0.00 1.122e-01 8.543e-01 1.671e-02 9.085e-03 1.688e-03 10.060 3.345e-02 -9.567 -4.286 -4.349 -4.593 -5.041 -5.488 -5.537 -6.065 -7.492 -10.123 -10.312
0.0152 0.01508 6.69897 40.5005340576 2.6326281356   18.634  5.731  4.9315  4.655    2  0.000  2.279     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-05      0.00 1.117e-01 8.523e-01 1.892e-02 9.031e-03 1.973e-03 10.114 3.598e-02 -9.557 -4.226 -4.291 -4.534 -4.983 -5.429 -5.480 -6.006 -7.432 -10.064 -10.268
0.0152 0.01508 6.69897 40.5301589966 2.6326293800   18.564  5.729  4.9393  4.687    2  0.000  2.359     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-05      0.00 1.109e-01 8.492e-01 2.235e-02 8.948e-03 2.420e-03 10.188 3.990e-02 -9.552 -4.184 -4.250 -4.493 -4.944 -5.389 -5.442 -5.967 -7.391 -10.023 -10.239
0.0152 0.01508 6.69897 40.5524063110 2.6326303132   18.512  5.727  4.9466  4.717    2  0.000  2.420     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-05      0.00 1.103e-01 8.466e-01 2.510e-02 8.882e-03 2.779e-03 10.240 4.305e-02 -9.547 -4.134 -4.201 -4.443 -4.895 -5.339 -5.393 -5.918 -7.341 -9.974 -10.202
0.0152 0.01508 6.69897 40.5749664307 2.6326312582   18.460  5.725  4.9539  4.747    2  0.000  2.483     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-05      0.00 1.097e-01 8.439e-01 2.803e-02 8.812e-03 3.165e-03 10.290 4.640e-02 -9.543 -4.098 -4.166 -4.408 -4.859 -5.305 -5.357 -5.885 -7.306 -9.939 -10.172
0.0152 0.01508 6.69897 40.5975151062 2.6326322016   18.408  5.723  4.9608  4.775    2  0.000  2.548     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-05      0.00 1.091e-01 8.409e-01 3.110e-02 8.740e-03 3.573e-03 10.337 4.993e-02 -9.538 -4.064 -4.132 -4.374 -4.823 -5.270 -5.320 -5.852 -7.275 -9.908 -10.143
0.0152 0.01508 6.69897 40.6220130920 2.6326332251   18.353  5.721  4.9679  4.804    2  0.000  2.620     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-05      0.00 1.085e-01 8.376e-01 3.461e-02 8.657e-03 4.039e-03 10.385 5.395e-02 -9.532 -4.028 -4.096 -4.337 -4.784 -5.233 -5.280 -5.815 -7.241 -9.877 -10.116
0.0152 0.01508 6.69897 40.6476173401 2.6326342934   18.295  5.719  4.9748  4.833    2  0.000  2.698     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-05      0.00 1.078e-01 8.338e-01 3.846e-02 8.568e-03 4.554e-03 10.433 5.837e-02 -9.527 -3.979 -4.047 -4.286 -4.730 -5.179 -5.225 -5.763 -7.194 -9.835 -10.079
0.0152 0.01508 6.69897 40.6858177185 2.6326358843   18.211  5.716  4.9845  4.873    2  0.000  2.813     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-05      0.00 1.068e-01 8.278e-01 4.456e-02 8.428e-03 5.372e-03 10.500 6.542e-02 -9.519 -3.923 -3.991 -4.229 -4.670 -5.120 -5.164 -5.704 -7.144 -9.793 -10.047
0.0152 0.01508 6.69897 40.7119636536 2.6326369712   18.154  5.714  4.9907  4.898    2  0.000  2.889     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-05      0.00 1.061e-01 8.234e-01 4.897e-02 8.327e-03 5.968e-03 10.543 7.049e-02 -9.514 -3.875 -3.942 -4.178 -4.616 -5.066 -5.110 -5.651 -7.097 -9.752 -10.014
0.0152 0.01508 6.69897 40.7489852905 2.6326385075   18.074  5.711  4.9989  4.932    2  0.000  2.995     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-05      0.00 1.051e-01 8.169e-01 5.555e-02 8.180e-03 6.859e-03 10.602 7.801e-02 -9.507 -2.217 -2.092 -2.032 -2.039 -2.089 -2.523 -3.445 -3.782 -4.866 -7.000
0.0152 0.01508 6.69897 40.7743797302 2.6326395594   18.020  5.709  5.0040  4.953    2  0.000  3.061     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-05      0.00 1.045e-01 8.121e-01 6.029e-02 8.075e-03 7.504e-03 10.639 8.346e-02 -9.502 -2.204 -2.080 -2.021 -2.030 -2.082 -2.517 -3.439 -3.791 -4.891 -7.029
0.0152 0.01508 6.69897 40.7984886169 2.6326405567   17.970  5.707  5.0087  4.972    3  0.000  3.076     0.00     0.02     0.02     0.01     0.01  2 -2.16e-05      0.00 1.037e-01 8.105e-01 6.236e-02 8.029e-03 7.812e-03 10.657 8.587e-02 -9.498 -2.200 -2.076 -2.017 -2.026 -2.077 -2.513 -3.435 -3.787 -4.887 -7.025
0.0152 0.01508 6.69897 40.8446960449 2.6326424643   17.876  5.704  5.0168  5.005    3  0.000  3.091     0.00     0.02     0.02     0.01     0.01  2 -2.13e-05      0.00 1.024e-01 8.071e-01 6.636e-02 7.943e-03 8.417e-03 10.689 9.053e-02 -9.491 -2.193 -2.069 -2.010 -2.019 -2.070 -2.506 -3.428 -3.780 -4.879 -7.018
0.0152 0.01508 6.69897 40.9128570557 2.6326452693   17.740  5.701  5.0270  5.046    3  0.000  3.150     0.00     0.02     0.02     0.01     0.01  2 -2.09e-05      0.00 1.006e-01 8.019e-01 7.234e-02 7.811e-03 9.339e-03 10.734 9.752e-02 -9.482 -2.184 -2.060 -2.001 -2.010 -2.061 -2.497 -3.419 -3.771 -4.870 -7.009
0.0152 0.01508 6.69897 40.9912223816 2.6326484809   17.615  5.698  5.0380  5.090    3  0.000  5.665     0.00     0.02     0.02     0.01     0.01  2 -1.93e-05      0.00 9.840e-02 7.418e-01 1.254e-01 6.521e-03 1.788e-02 10.977 1.598e-01 -9.476 -2.178 -2.054 -1.995 -2.004 -2.055 -2.491 -3.413 -3.765 -4.865 -7.003
0.0152 0.01508 6.69897 41.0573501587 2.6326511800   17.528  5.698  5.0456  5.119    3  0.000  5.615     0.00     0.02     0.02     0.01     0.01  2 -1.78e-05      0.00 9.626e-02 7.178e-01 1.469e-01 6.048e-03 2.218e-02 11.052 1.860e-01 -9.474 -2.176 -2.052 -1.993 -2.002 -2.053 -2.489 -3.411 -3.763 -4.863 -7.001
0.0152 0.01508 6.69897 41.1116600037 2.6326533892   17.456  5.697  5.0527  5.146    3  0.000  5.568     0.00     0.02     0.02     0.01     0.01  2 -1.67e-05      0.00 9.394e-02 6.991e-01 1.642e-01 5.670e-03 2.565e-02 11.109 2.070e-01 -9.473 -2.175 -2.051 -1.992 -2.001 -2.052 -2.488 -3.410 -3.762 -4.862 -7.000
0.0152 0.01508 6.69897 41.1652145386 2.6326555612   17.386  5.697  5.0611  5.178    3  0.000  5.521     0.00     0.02     0.02     0.01     0.01  2 -1.59e-05      0.00 9.041e-02 6.824e-01 1.809e-01 5.307e-03 2.900e-02 11.166 2.272e-01 -9.472 -2.174 -2.050 -1.991 -2.000 -2.052 -2.487 -3.409 -3.761 -4.861 -6.999
0.0152 0.01508 6.69897 41.1969680786 2.6326568460   17.344  5.697  5.0672  5.201    3  0.000  5.493     0.00     0.01     0.01     0.01     0.01  2 -1.53e-05      0.00 8.716e-02 6.738e-01 1.907e-01 5.096e-03 3.095e-02 11.204 2.391e-01 -9.472 -2.174 -2.050 -1.991 -2.000 -2.051 -2.487 -3.409 -3.761 -4.860 -6.998
0.0152 0.01508 6.69897 41.2284240723 2.6326581164   17.303  5.696  5.0743  5.229    3  0.000  5.467     0.00     0.01     0.01     0.01     0.01  2 -1.49e-05      0.00 8.264e-02 6.667e-01 2.002e-01 4.890e-03 3.287e-02 11.248 2.506e-01 -9.471 -2.173 -2.049 -1.990 -1.999 -2.051 -2.486 -3.408 -3.760 -4.860 -6.998
0.0152 0.01508 6.69897 41.2492141724 2.6326589549   17.276  5.696  5.0796  5.250    3  0.000  5.452     0.00     0.01     0.01     0.01     0.01  2 -1.47e-05      0.00 7.858e-02 6.632e-01 2.064e-01 4.756e-03 3.412e-02 11.283 2.582e-01 -9.471 -2.173 -2.049 -1.990 -1.999 -2.050 -2.486 -3.408 -3.760 -4.859 -6.997
0.0152 0.01508 6.69897 41.2698783875 2.6326597873   17.249  5.696  5.0854  5.272    3  0.000  5.438     0.00     0.01     0.01     0.01     0.01  2 -1.44e-05      0.00 7.352e-02 6.608e-01 2.126e-01 4.625e-03 3.536e-02 11.324 2.657e-01 -9.470 -2.172 -2.048 -1.989 -1.998 -2.050 -2.485 -3.407 -3.759 -4.859 -6.997
0.0152 0.01508 6.69897 41.2904014587 2.6326606131   17.221  5.696  5.0915  5.296    3  0.000  5.428     0.00     0.01     0.01     0.01     0.01  2 -1.43e-05      0.00 6.703e-02 6.599e-01 2.187e-01 4.496e-03 3.658e-02 11.376 2.731e-01 -9.470 -2.172 -2.048 -1.989 -1.998 -2.049 -2.485 -3.406 -3.759 -4.858 -6.996
0.0152 0.01508 6.69897 41.3107948303 2.6326614327   17.194  5.696  5.0979  5.321    3  0.000  5.418     0.00     0.01     0.01     0.01     0.01  2 -1.41e-05      0.00 5.898e-02 6.607e-01 2.246e-01 4.369e-03 3.778e-02 11.443 2.803e-01 -9.469 -2.171 -2.047 -1.988 -1.997 -2.048 -2.484 -3.406 -3.758 -4.858 -6.996
0.0152 0.01508 6.69897 41.3310508728 2.6326622459   17.166  5.695  5.1043  5.347    3  0.000  5.412     0.00     0.01     0.01     0.01     0.01  2 -1.41e-05      0.00 4.936e-02 6.632e-01 2.305e-01 4.244e-03 3.897e-02 11.531 2.874e-01 -9.468 -2.170 -2.046 -1.987 -1.996 -2.048 -2.483 -3.405 -3.757 -4.857 -6.995
0.0152 0.01508 6.69897 41.3511810303 2.6326630532   17.138  5.695  5.1106  5.371    3  0.000  5.405     0.00     0.01     0.01     0.01     0.01  2  -1.4e-05      0.00 3.818e-02 6.673e-01 2.363e-01 4.122e-03 4.014e-02 11.653 2.945e-01 -9.467 -2.169 -2.045 -1.986 -1.995 -2.047 -2.482 -3.404 -3.756 -4.856 -6.994
0.0152 0.01508 6.69897 41.3711891174 2.6326638546   17.109  5.694  5.1164  5.394    3  0.000  5.402     0.00     0.01     0.01     0.01     0.01  2  -1.4e-05      0.00 2.636e-02 6.722e-01 2.420e-01 4.001e-03 4.129e-02 11.824 3.014e-01 -9.466 -2.168 -2.044 -1.985 -1.994 -2.045 -2.481 -3.403 -3.755 -4.855 -6.993
0.0152 0.01508 6.69897 41.3910255432 2.6326646483   17.080  5.694  5.1209  5.412    3  0.000  5.404     0.00     0.01     0.01     0.01     0.01  2  -1.4e-05      0.00 1.538e-02 6.764e-01 2.476e-01 3.881e-03 4.243e-02 12.068 3.083e-01 -9.464 -2.167 -2.043 -1.984 -1.993 -2.044 -2.480 -3.401 -3.753 -4.853 -6.991
0.0152 0.01508 6.69897 41.4398384094 2.6326665976   17.006  5.692  5.1260  5.432    3  0.000  5.449     0.00     0.01     0.01     0.01     0.00  2 -1.36e-05      0.00 1.290e-03 6.739e-01 2.613e-01 3.588e-03 4.519e-02 13.167 3.248e-01 -9.461 -2.163 -2.039 -1.980 -1.989 -2.040 -2.476 -3.398 -3.750 -4.849 -6.988
0.0152 0.01508 6.69897 41.7697868347 2.6326796369   16.546  5.684  5.1361  5.469    3  0.000  5.759     0.00     0.01     0.01     0.01     0.00  2 -1.24e-05      0.00 1.000e-33 6.485e-01 2.823e-01 3.224e-03 5.062e-02 43.309 3.515e-01 -9.441 -2.143 -2.019 -1.960 -1.969 -2.021 -2.456 -3.378 -3.730 -4.830 -6.968
0.0152 0.01508 6.69897 41.9956626892 2.6326884276   16.266  5.681  5.1453  5.502    3  0.000  5.766     0.00     0.01     0.01     0.01     0.00  2 -1.17e-05      0.00 1.000e-33 6.296e-01 2.971e-01 2.990e-03 5.455e-02 43.329 3.704e-01 -9.432 -2.134 -2.010 -1.951 -1.960 -2.011 -2.447 -3.369 -3.721 -4.821 -6.959
0.0152 0.01508 6.69897 42.1426162720 2.6326940887   16.098  5.679  5.1533  5.531    3  0.000  5.741     0.00     0.01     0.01     0.01     0.00  2 -1.12e-05      0.00 1.000e-33 6.170e-01 3.069e-01 2.838e-03 5.721e-02 43.342 3.830e-01 -9.429 -2.131 -2.007 -1.948 -1.957 -2.008 -2.444 -3.366 -3.718 -4.817 -6.956
0.0152 0.01508 6.69897 42.2560882568 2.6326984289   15.975  5.680  5.1626  5.564    3  0.000  5.740     0.00     0.01     0.01     0.00     0.00  2 -1.08e-05      0.00 1.000e-33 6.070e-01 3.146e-01 2.720e-03 5.953e-02 43.352 3.930e-01 -9.429 -2.132 -2.008 -1.949 -1.957 -2.009 -2.444 -3.366 -3.718 -4.818 -6.956
0.0152 0.01508 6.69897 42.2695388794 2.6326989416   15.961  5.680  5.1640  5.569    3  0.000  5.740     0.00     0.01     0.01     0.00     0.00  0 -1.08e-05      0.00 1.000e-33 6.057e-01 3.156e-01 2.707e-03 5.982e-02 43.353 3.943e-01 -9.430 -2.132 -2.008 -1.949 -1.958 -2.009 -2.445 -3.367 -3.719 -4.818 -6.957
0.0152 0.01508 6.69897 42.3256568909 2.6327010767   15.903  5.683  5.1744  5.606    3  0.000  5.753     0.00     0.01     0.01     0.00     0.00  0 -1.07e-05      0.00 1.000e-33 6.013e-01 3.190e-01 2.648e-03 6.069e-02 43.358 3.987e-01 -9.437 -2.139 -2.015 -1.956 -1.965 -2.016 -2.452 -3.374 -3.726 -4.826 -6.964
0.0152 0.01508 6.69897 42.3633346558 2.6327025065   15.864  5.688  5.1869  5.650    3  0.000  5.763     0.00     0.01     0.01     0.00     0.00  0 -1.08e-05      0.00 1.000e-33 5.984e-01 3.213e-01 2.610e-03 6.126e-02 43.361 4.016e-01 -9.449 -2.151 -2.027 -1.968 -1.977 -2.029 -2.464 -3.386 -3.738 -4.838 -6.976
0.0152 0.01508 6.69897 42.3784103394 2.6327030778   15.848  5.693  5.1977  5.687    3  0.000  5.766     0.00     0.01     0.01     0.00     0.00  0  -1.1e-05      0.00 1.000e-33 5.972e-01 3.223e-01 2.594e-03 6.154e-02 43.362 4.028e-01 -9.463 -2.166 -2.042 -1.983 -1.991 -2.043 -2.478 -3.400 -3.752 -4.852 -6.990
0.0152 0.01508 6.69897 42.3867759705 2.6327033946   15.839  5.700  5.2083  5.724    3  0.000  5.766     0.00     0.01     0.01     0.00     0.00  0 -1.12e-05      0.00 1.000e-33 5.964e-01 3.229e-01 2.585e-03 6.174e-02 43.363 4.036e-01 -9.479 -2.181 -2.057 -1.998 -2.007 -2.058 -2.494 -3.416 -3.768 -4.868 -7.006
0.0152 0.01508 6.69897 42.3922615051 2.6327036022   15.834  5.706  5.2185  5.757    3  0.000  5.765     0.00     0.01     0.01     0.00     0.00  0 -1.16e-05      0.00 1.000e-33 5.959e-01 3.232e-01 2.580e-03 6.187e-02 43.363 4.041e-01 -9.495 -2.197 -2.073 -2.014 -2.023 -2.075 -2.510 -3.432 -3.784 -4.884 -7.022
0.0152 0.01508 6.69897 42.4004821777 2.6327039133   15.825  5.716  5.2335  5.807    3  0.000  5.763     0.00     0.00     0.00     0.00     0.00  0  -1.2e-05      0.00 1.000e-33 5.951e-01 3.238e-01 2.571e-03 6.209e-02 43.364 4.049e-01 -9.520 -2.222 -2.098 -2.039 -2.048 -2.099 -2.535 -3.457 -3.809 -4.909 -7.047
0.0152 0.01508 6.69897 42.4062118530 2.6327041301   15.818  5.723  5.2434  5.840    3  0.000  5.761     0.00     0.00     0.00     0.00     0.00  0 -1.24e-05      0.00 1.000e-33 5.945e-01 3.242e-01 2.565e-03 6.226e-02 43.364 4.055e-01 -9.537 -2.239 -2.115 -2.056 -2.065 -2.116 -2.552 -3.473 -3.826 -4.925 -7.063
0.0152 0.01508 6.69897 42.4120674133 2.6327043515   15.811  5.729  5.2532  5.873    3  0.000  5.758     0.00     0.00     0.00     0.00     0.00  0 -1.27e-05      0.00 1.000e-33 5.939e-01 3.247e-01 2.559e-03 6.244e-02 43.365 4.061e-01 -9.553 -2.255 -2.132 -2.073 -2.081 -2.133 -2.568 -3.490 -3.842 -4.942 -7.080
0.0152 0.01508 6.69897 42.4188613892 2.6327046083   15.804  5.737  5.2643  5.909    3  0.000  5.755     0.00     0.00     0.00     0.00     0.00  0 -1.33e-05      0.00 1.000e-33 5.932e-01 3.252e-01 2.552e-03 6.264e-02 43.365 4.068e-01 -9.572 -2.275 -2.151 -2.092 -2.100 -2.152 -2.587 -3.509 -3.861 -4.961 -7.099
0.0152 0.01508 6.69897 42.4248619080 2.6327048351   15.796  5.744  5.2738  5.940    3  0.000  5.752     0.00     0.00     0.00     0.00     0.00  0 -1.39e-05      0.00 1.000e-33 5.925e-01 3.257e-01 2.546e-03 6.283e-02 43.366 4.075e-01 -9.589 -2.291 -2.167 -2.108 -2.117 -2.168 -2.604 -3.526 -3.878 -4.978 -7.116
0.0152 0.01508 6.69897 42.4316329956 2.6327050909   15.788  5.751  5.2842  5.974    3  0.000  5.749     0.00     0.00     0.00     0.00     0.00  0 -1.46e-05      0.00 1.000e-33 5.918e-01 3.262e-01 2.539e-03 6.303e-02 43.366 4.082e-01 -9.608 -2.310 -2.186 -2.127 -2.136 -2.187 -2.623 -3.544 -3.897 -4.996 -7.134
0.0152 0.01508 6.69897 42.4409751892 2.6327054436   15.776  5.762  5.2989  6.022    3  0.000  5.743     0.00     0.00     0.00     0.00     0.00  0 -1.57e-05      0.00 1.000e-33 5.908e-01 3.269e-01 2.529e-03 6.334e-02 43.367 4.092e-01 -9.635 -2.337 -2.213 -2.154 -2.163 -2.214 -2.650 -3.571 -3.924 -5.023 -7.161
0.0152 0.01508 6.69897 42.4483222961 2.6327057209   15.765  5.772  5.3126  6.066    3  0.000  5.738     0.00     0.00     0.00     0.00     0.00  0 -1.67e-05      0.00 1.000e-33 5.899e-01 3.275e-01 2.522e-03 6.358e-02 43.368 4.101e-01 -9.660 -2.363 -2.239 -2.180 -2.188 -2.240 -2.675 -3.597 -3.949 -5.049 -7.187
0.0152 0.01508 6.69897 42.4520339966 2.6327058610   15.760  5.779  5.3225  6.098    3  0.000  5.736     0.00     0.00     0.00     0.00     0.00  0 -1.76e-05      0.00 1.000e-33 5.895e-01 3.278e-01 2.518e-03 6.370e-02 43.368 4.105e-01 -9.678 -2.380 -2.256 -2.198 -2.206 -2.258 -2.693 -3.615 -3.967 -5.067 -7.205
0.0152 0.01508 6.69897 42.4540328979 2.6327059364   15.757  5.786  5.3322  6.131    3  0.000  5.735     0.00     0.00     0.00     0.00     0.00  0 -1.83e-05      0.00 1.000e-33 5.893e-01 3.279e-01 2.516e-03 6.376e-02 43.368 4.107e-01 -9.694 -2.365 -2.179 -2.077 -2.046 -2.037 -2.436 -3.348 -3.151 -3.441 -5.376
0.0152 0.01508 6.69897 42.4550170898 2.6327059735   15.758  5.792  5.3431  6.168    3  0.000  5.735     0.00     0.00     0.00     0.00     0.00  0  -1.9e-05      0.00 1.000e-33 5.892e-01 3.280e-01 2.515e-03 6.378e-02 43.368 4.108e-01 -9.710 -2.381 -2.195 -2.093 -2.062 -2.053 -2.452 -3.364 -3.167 -3.457 -5.392
#isochrone terminated
